stimulus_index,stimulus_family,sample_index,k_value,ratio,window_role,source_type,task_index,worst_port,active_rl_db,worst_gamma_magnitude,source_port_magnitude,reflected_port_magnitude,required_b_reduction_for_10db,required_b_reduction_for_11db,stop_line_pass,design_line_pass,s_column_port,coupling_relation,d_active_rl_db_d_re_s,d_active_rl_db_d_im_s,jacobian_magnitude
1339,k6_supported_scene,421036,6,0.5,interior,task,0,P10,5.131616158655035,0.5538844746491515,0.39951800243197616,0.2212868188899135,0.09494813349734005,0.10868734701119828,False,False,P00,x_neighbor,-13.204996723663827,23.225657092416164,26.71709351419936
1339,k6_supported_scene,421036,6,0.5,interior,task,0,P10,5.131616158655035,0.5538844746491515,0.39951800243197616,0.2212868188899135,0.09494813349734005,0.10868734701119828,False,False,P10,self,-14.018303448472494,7.028877463674395,15.68177126388488
1339,k6_supported_scene,421036,6,0.5,interior,task,0,P10,5.131616158655035,0.5538844746491515,0.39951800243197616,0.2212868188899135,0.09494813349734005,0.10868734701119828,False,False,P01,diagonal,0.0,-0.0,0.0
1339,k6_supported_scene,421036,6,0.5,interior,task,0,P10,5.131616158655035,0.5538844746491515,0.39951800243197616,0.2212868188899135,0.09494813349734005,0.10868734701119828,False,False,P11,y_neighbor,10.80364544719191,21.546652815064476,24.103464532750397
1342,k6_supported_scene,421036,6,0.5,interior,task,1,P10,2.4944363965113943,0.7503746955794404,0.2973731897714277,0.22314131674822218,0.12910365727350243,0.13933016452147648,False,False,P00,x_neighbor,-25.454239039591037,14.04731886001811,29.073105307821194
1342,k6_supported_scene,421036,6,0.5,interior,task,1,P10,2.4944363965113943,0.7503746955794404,0.2973731897714277,0.22314131674822218,0.12910365727350243,0.13933016452147648,False,False,P10,self,-3.5082935544047564,-11.030948968068838,11.57540318088389
1342,k6_supported_scene,421036,6,0.5,interior,task,1,P10,2.4944363965113943,0.7503746955794404,0.2973731897714277,0.22314131674822218,0.12910365727350243,0.13933016452147648,False,False,P01,diagonal,-0.0,0.0,0.0
1342,k6_supported_scene,421036,6,0.5,interior,task,1,P10,2.4944363965113943,0.7503746955794404,0.2973731897714277,0.22314131674822218,0.12910365727350243,0.13933016452147648,False,False,P11,y_neighbor,9.145245000439273,21.267918232686583,23.150806726123
1345,k6_supported_scene,421036,6,0.5,interior,task,2,P11,8.587822176047919,0.3720564956576691,0.5913294889358593,0.22000797743251624,0.03301317416645094,0.05334868359550038,False,False,P00,diagonal,18.766908905056965,10.790204341763806,21.647756918159555
1345,k6_supported_scene,421036,6,0.5,interior,task,2,P11,8.587822176047919,0.3720564956576691,0.5913294889358593,0.22000797743251624,0.03301317416645094,0.05334868359550038,False,False,P10,y_neighbor,17.57977244921794,15.36130192649966,23.345620493860608
1345,k6_supported_scene,421036,6,0.5,interior,task,2,P11,8.587822176047919,0.3720564956576691,0.5913294889358593,0.22000797743251624,0.03301317416645094,0.05334868359550038,False,False,P01,x_neighbor,0.0,-0.0,0.0
1345,k6_supported_scene,421036,6,0.5,interior,task,2,P11,8.587822176047919,0.3720564956576691,0.5913294889358593,0.22000797743251624,0.03301317416645094,0.05334868359550038,False,False,P11,self,14.245140322287998,18.49578220587067,23.3456201932756
1348,k6_supported_scene,421036,6,0.5,interior,task,3,P10,7.555194055288798,0.4190253497391753,0.6319212322104174,0.2647910153345808,0.06495997577407303,0.08669141385803666,False,False,P00,x_neighbor,-16.06440657297823,13.419546279184903,20.932018079514727
1348,k6_supported_scene,421036,6,0.5,interior,task,3,P10,7.555194055288798,0.4190253497391753,0.6319212322104174,0.2647910153345808,0.06495997577407303,0.08669141385803666,False,False,P10,self,-1.8520409629390047,20.645890481397796,20.728792765095516
1348,k6_supported_scene,421036,6,0.5,interior,task,3,P10,7.555194055288798,0.4190253497391753,0.6319212322104174,0.2647910153345808,0.06495997577407303,0.08669141385803666,False,False,P01,diagonal,0.0,-0.0,0.0
1348,k6_supported_scene,421036,6,0.5,interior,task,3,P10,7.555194055288798,0.4190253497391753,0.6319212322104174,0.2647910153345808,0.06495997577407303,0.08669141385803666,False,False,P11,y_neighbor,11.232960473696636,9.056090169896384,14.428865865650177
1351,k6_supported_scene,421036,6,0.5,interior,task,4,P11,6.747883910800204,0.4598390025981576,0.4131255168448916,0.1899712256138033,0.05932946633739167,0.0735366350992585,False,False,P00,diagonal,29.51961463460015,15.32607275030663,33.26103056315289
1351,k6_supported_scene,421036,6,0.5,interior,task,4,P11,6.747883910800204,0.4598390025981576,0.4131255168448916,0.1899712256138033,0.05932946633739167,0.0735366350992585,False,False,P10,y_neighbor,17.92314395610617,17.49813507771411,25.04842950105324
1351,k6_supported_scene,421036,6,0.5,interior,task,4,P11,6.747883910800204,0.4598390025981576,0.4131255168448916,0.1899712256138033,0.05932946633739167,0.0735366350992585,False,False,P01,x_neighbor,-0.0,-0.0,0.0
1351,k6_supported_scene,421036,6,0.5,interior,task,4,P11,6.747883910800204,0.4598390025981576,0.4131255168448916,0.1899712256138033,0.05932946633739167,0.0735366350992585,False,False,P11,self,15.830389921174044,10.304965472131258,18.888979814649232
1354,k6_supported_scene,421036,6,0.5,interior,task,5,P11,7.1683788362516685,0.4381078734716125,0.4778777246857135,0.20936199374151063,0.05824378843493791,0.07467775149293976,False,False,P00,diagonal,10.419718211847515,16.86701973175303,19.825914411336814
1354,k6_supported_scene,421036,6,0.5,interior,task,5,P11,7.1683788362516685,0.4381078734716125,0.4778777246857135,0.20936199374151063,0.05824378843493791,0.07467775149293976,False,False,P10,y_neighbor,24.80335293110534,17.884802484281256,30.57895479781356
1354,k6_supported_scene,421036,6,0.5,interior,task,5,P11,7.1683788362516685,0.4381078734716125,0.4778777246857135,0.20936199374151063,0.05824378843493791,0.07467775149293976,False,False,P01,x_neighbor,-0.0,0.0,0.0
1354,k6_supported_scene,421036,6,0.5,interior,task,5,P11,7.1683788362516685,0.4381078734716125,0.4778777246857135,0.20936199374151063,0.05824378843493791,0.07467775149293976,False,False,P11,self,5.07481165858628,19.165416987584386,19.825915405804377
1357,k6_supported_scene,421037,6,0.5,corner,combined,-1,P10,5.556619114706764,0.527435119688095,0.4926851657635526,0.2598594593730483,0.10405873005400454,0.1210019132055288,False,False,P00,x_neighbor,-9.125077075413678,3.5227913501591748,9.781466685983066
1357,k6_supported_scene,421037,6,0.5,corner,combined,-1,P10,5.556619114706764,0.527435119688095,0.4926851657635526,0.2598594593730483,0.10405873005400454,0.1210019132055288,False,False,P10,self,2.73371814726575,16.239683179389335,16.468167010193664
1357,k6_supported_scene,421037,6,0.5,corner,combined,-1,P10,5.556619114706764,0.527435119688095,0.4926851657635526,0.2598594593730483,0.10405873005400454,0.1210019132055288,False,False,P01,diagonal,-0.7860487282050868,9.748472598235045,9.780111993308275
1357,k6_supported_scene,421037,6,0.5,corner,combined,-1,P10,5.556619114706764,0.527435119688095,0.4926851657635526,0.2598594593730483,0.10405873005400454,0.1210019132055288,False,False,P11,y_neighbor,19.78108524621638,16.230633789313273,25.587590873719964
1360,k6_supported_scene,421037,6,0.5,corner,task,0,P01,-0.42683390089468454,1.0503685145877568,0.2292618856920653,0.24080946632596273,0.16831049238075324,0.17619468778356082,False,False,P00,y_neighbor,21.080749004644115,14.16688295780141,25.398790351842504
1360,k6_supported_scene,421037,6,0.5,corner,task,0,P01,-0.42683390089468454,1.0503685145877568,0.2292618856920653,0.24080946632596273,0.16831049238075324,0.17619468778356082,False,False,P10,diagonal,6.369686836724777,-15.262935524853399,16.538745757577168
1360,k6_supported_scene,421037,6,0.5,corner,task,0,P01,-0.42683390089468454,1.0503685145877568,0.2292618856920653,0.24080946632596273,0.16831049238075324,0.17619468778356082,False,False,P01,self,6.378348540032135,5.263003820750715,8.269373574544005
1360,k6_supported_scene,421037,6,0.5,corner,task,0,P01,-0.42683390089468454,1.0503685145877568,0.2292618856920653,0.24080946632596273,0.16831049238075324,0.17619468778356082,False,False,P11,x_neighbor,-13.667889701224455,-11.277864214524644,17.720085499965656
1363,k6_supported_scene,421037,6,0.5,corner,task,1,P00,5.557290002989495,0.5273943827697933,0.3552953898906708,0.18738079285234338,0.07502652543113514,0.08724494660986182,False,False,P00,self,-15.653642556294317,5.11916956883361,16.46943904189516
1363,k6_supported_scene,421037,6,0.5,corner,task,1,P00,5.557290002989495,0.5273943827697933,0.3552953898906708,0.18738079285234338,0.07502652543113514,0.08724494660986182,False,False,P10,x_neighbor,3.3678744112393,10.29844811724847,10.835156282838703
1363,k6_supported_scene,421037,6,0.5,corner,task,1,P00,5.557290002989495,0.5273943827697933,0.3552953898906708,0.18738079285234338,0.07502652543113514,0.08724494660986182,False,False,P01,y_neighbor,20.1279724458217,28.762642648609436,35.10590957248315
1363,k6_supported_scene,421037,6,0.5,corner,task,1,P00,5.557290002989495,0.5273943827697933,0.3552953898906708,0.18738079285234338,0.07502652543113514,0.08724494660986182,False,False,P11,diagonal,15.889009734641254,-16.58869375401236,22.970533098122324
1366,k6_supported_scene,421037,6,0.5,corner,task,2,P00,6.621356998441659,0.46658647971182104,0.37913090662509047,0.1768973550721521,0.05700563544216135,0.07004374747745486,False,False,P00,self,8.22840573626604,16.698564930999286,18.61581939414473
1366,k6_supported_scene,421037,6,0.5,corner,task,2,P00,6.621356998441659,0.46658647971182104,0.37913090662509047,0.1768973550721521,0.05700563544216135,0.07004374747745486,False,False,P10,x_neighbor,-7.291329721864109,21.45777500056823,22.662735869438844
1366,k6_supported_scene,421037,6,0.5,corner,task,2,P00,6.621356998441659,0.46658647971182104,0.37913090662509047,0.1768973550721521,0.05700563544216135,0.07004374747745486,False,False,P01,y_neighbor,6.486508573326597,24.237941213397743,25.09088654742921
1366,k6_supported_scene,421037,6,0.5,corner,task,2,P00,6.621356998441659,0.46658647971182104,0.37913090662509047,0.1768973550721521,0.05700563544216135,0.07004374747745486,False,False,P11,diagonal,-15.184062337789403,26.280805655805484,30.351877948425066
1369,k6_supported_scene,421037,6,0.5,corner,task,3,P10,2.1220880360537486,0.7832413335887096,0.30727442290752316,0.24067002877578966,0.14350132446563052,0.15406832990211983,False,False,P00,x_neighbor,-20.259268507365796,11.485096753983036,23.2883105420272
1369,k6_supported_scene,421037,6,0.5,corner,task,3,P10,2.1220880360537486,0.7832413335887096,0.30727442290752316,0.24067002877578966,0.14350132446563052,0.15406832990211983,False,False,P10,self,5.4690939424263085,9.647271158877869,11.08967219371253
1369,k6_supported_scene,421037,6,0.5,corner,task,3,P10,2.1220880360537486,0.7832413335887096,0.30727442290752316,0.24067002877578966,0.14350132446563052,0.15406832990211983,False,False,P01,diagonal,9.707640678828268,17.123904421371417,19.684165976274052
1369,k6_supported_scene,421037,6,0.5,corner,task,3,P10,2.1220880360537486,0.7832413335887096,0.30727442290752316,0.24067002877578966,0.14350132446563052,0.15406832990211983,False,False,P11,y_neighbor,12.46110422414117,9.718477957279754,15.802782422441984
1372,k6_supported_scene,421037,6,0.5,corner,task,4,P10,8.317648737188074,0.383811128771658,0.5540314093718753,0.212643420605972,0.03744330571714363,0.05649615385016374,False,False,P00,x_neighbor,-0.5671618012530348,13.566530687122585,13.578380882617758
1372,k6_supported_scene,421037,6,0.5,corner,task,4,P10,8.317648737188074,0.383811128771658,0.5540314093718753,0.212643420605972,0.03744330571714363,0.05649615385016374,False,False,P10,self,-15.074896983122594,16.87877750803287,22.630635192531273
1372,k6_supported_scene,421037,6,0.5,corner,task,4,P10,8.317648737188074,0.383811128771658,0.5540314093718753,0.212643420605972,0.03744330571714363,0.05649615385016374,False,False,P01,diagonal,9.532100789340998,-7.178021455234543,11.932515974008277
1372,k6_supported_scene,421037,6,0.5,corner,task,4,P10,8.317648737188074,0.383811128771658,0.5540314093718753,0.212643420605972,0.03744330571714363,0.05649615385016374,False,False,P11,y_neighbor,19.498057686761246,21.19945736847215,28.802625683675743
1375,k6_supported_scene,421037,6,0.5,corner,task,5,P10,-5.675793120123,1.9221605339074428,0.12525168074426202,0.24075383753219531,0.20114577834058314,0.20545311762001406,False,False,P00,x_neighbor,-16.27750495243798,10.191839902674705,19.20496727616049
1375,k6_supported_scene,421037,6,0.5,corner,task,5,P10,-5.675793120123,1.9221605339074428,0.12525168074426202,0.24075383753219531,0.20114577834058314,0.20545311762001406,False,False,P10,self,3.920367902437357,2.2473123740730556,4.518815928661286
1375,k6_supported_scene,421037,6,0.5,corner,task,5,P10,-5.675793120123,1.9221605339074428,0.12525168074426202,0.24075383753219531,0.20114577834058314,0.20545311762001406,False,False,P01,diagonal,-15.354773410398062,-8.801973432628364,17.698694946050765
1375,k6_supported_scene,421037,6,0.5,corner,task,5,P10,-5.675793120123,1.9221605339074428,0.12525168074426202,0.24075383753219531,0.20114577834058314,0.20545311762001406,False,False,P11,y_neighbor,6.408074180596202,23.623214252229115,24.47692109540627
1378,k6_supported_scene,421037,6,0.5,edge,combined,-1,P10,4.694615790084711,0.5824641638168992,0.37449908501119755,0.21813229640124104,0.09970528737280017,0.11258411350426957,False,False,P00,x_neighbor,-9.246797556508778,11.946242412695767,15.10681875293233
1378,k6_supported_scene,421037,6,0.5,edge,combined,-1,P10,4.694615790084711,0.5824641638168992,0.37449908501119755,0.21813229640124104,0.09970528737280017,0.11258411350426957,False,False,P10,self,4.893307068082218,14.086614668224048,14.912315946008128
1378,k6_supported_scene,421037,6,0.5,edge,combined,-1,P10,4.694615790084711,0.5824641638168992,0.37449908501119755,0.21813229640124104,0.09970528737280017,0.11258411350426957,False,False,P01,diagonal,1.365175418312492,23.432649451791296,23.47238301181411
1378,k6_supported_scene,421037,6,0.5,edge,combined,-1,P10,4.694615790084711,0.5824641638168992,0.37449908501119755,0.21813229640124104,0.09970528737280017,0.11258411350426957,False,False,P11,y_neighbor,15.695176422890398,18.37654468948702,24.166835905231125
1381,k6_supported_scene,421037,6,0.5,edge,task,0,P11,4.004634983170435,0.6306207414779962,0.284401839291293,0.1793496987715811,0.08941394048141577,0.09919436982370147,False,False,P00,diagonal,-19.19148669952613,-12.096897083863356,22.685856404281285
1381,k6_supported_scene,421037,6,0.5,edge,task,0,P11,4.004634983170435,0.6306207414779962,0.284401839291293,0.1793496987715811,0.08941394048141577,0.09919436982370147,False,False,P10,y_neighbor,-2.3167242741437497,32.32545344635464,32.408365461325694
1381,k6_supported_scene,421037,6,0.5,edge,task,0,P11,4.004634983170435,0.6306207414779962,0.284401839291293,0.1793496987715811,0.08941394048141577,0.09919436982370147,False,False,P01,x_neighbor,-18.371789315194786,15.914532883867246,24.306274900806933
1381,k6_supported_scene,421037,6,0.5,edge,task,0,P11,4.004634983170435,0.6306207414779962,0.284401839291293,0.1793496987715811,0.08941394048141577,0.09919436982370147,False,False,P11,self,7.34454444594643,-11.651973725381906,13.773555271442186
1384,k6_supported_scene,421037,6,0.5,edge,task,1,P00,1.1660413542433774,0.8743754035745388,0.20090854167938232,0.17566948721248196,0.11213662790351012,0.11904576675104153,False,False,P00,self,-9.7984090155815,1.634625551921629,9.933822020331545
1384,k6_supported_scene,421037,6,0.5,edge,task,1,P00,1.1660413542433774,0.8743754035745388,0.20090854167938232,0.17566948721248196,0.11213662790351012,0.11904576675104153,False,False,P10,x_neighbor,-8.986038400142318,19.92150433424945,21.8544096481317
1384,k6_supported_scene,421037,6,0.5,edge,task,1,P00,1.1660413542433774,0.8743754035745388,0.20090854167938232,0.17566948721248196,0.11213662790351012,0.11904576675104153,False,False,P01,y_neighbor,12.848365322985922,16.686242053070075,21.059704777763418
1384,k6_supported_scene,421037,6,0.5,edge,task,1,P00,1.1660413542433774,0.8743754035745388,0.20090854167938232,0.17566948721248196,0.11213662790351012,0.11904576675104153,False,False,P11,diagonal,37.730335850369144,1.1717610609214144,37.748526691323235
1387,k6_supported_scene,421037,6,0.5,edge,task,2,P10,6.163884515183375,0.49181953430040654,0.27931789875075785,0.13737399888536586,0.04904592375489637,0.05865151906178698,False,False,P00,x_neighbor,13.522478951571783,25.754009620171647,29.0882527579708
1387,k6_supported_scene,421037,6,0.5,edge,task,2,P10,6.163884515183375,0.49181953430040654,0.27931789875075785,0.13737399888536586,0.04904592375489637,0.05865151906178698,False,False,P10,self,8.210076384363532,15.636363387275095,17.660725189413963
1387,k6_supported_scene,421037,6,0.5,edge,task,2,P10,6.163884515183375,0.49181953430040654,0.27931789875075785,0.13737399888536586,0.04904592375489637,0.05865151906178698,False,False,P01,diagonal,11.033426071515832,37.36240202443929,38.9574842092175
1387,k6_supported_scene,421037,6,0.5,edge,task,2,P10,6.163884515183375,0.49181953430040654,0.27931789875075785,0.13737399888536586,0.04904592375489637,0.05865151906178698,False,False,P11,y_neighbor,10.297862743715037,34.87157396744538,36.360316941074764
1390,k6_supported_scene,421037,6,0.5,edge,task,3,P00,5.360965576328908,0.5394506505659413,0.3178810777303505,0.17148115418424015,0.0709583311145466,0.08189009381952325,False,False,P00,self,-3.196195630988255,15.780942869375561,16.101360947387143
1390,k6_supported_scene,421037,6,0.5,edge,task,3,P00,5.360965576328908,0.5394506505659413,0.3178810777303505,0.17148115418424015,0.0709583311145466,0.08189009381952325,False,False,P10,x_neighbor,7.392466788065755,24.678760032643513,25.76217696471822
1390,k6_supported_scene,421037,6,0.5,edge,task,3,P00,5.360965576328908,0.5394506505659413,0.3178810777303505,0.17148115418424015,0.0709583311145466,0.08189009381952325,False,False,P01,y_neighbor,4.397843010400505,22.519019950512302,22.94443903597775
1390,k6_supported_scene,421037,6,0.5,edge,task,3,P00,5.360965576328908,0.5394506505659413,0.3178810777303505,0.17148115418424015,0.0709583311145466,0.08189009381952325,False,False,P11,diagonal,32.005265975136794,-9.587105292837633,33.41032232761612
1393,k6_supported_scene,421037,6,0.5,edge,task,4,P10,0.40428038412487055,0.9545220840662406,0.2547684510151162,0.24318211281727664,0.16261725470119626,0.17137860744070788,False,False,P00,x_neighbor,-10.675040666022872,12.820311080414712,16.682831576799135
1393,k6_supported_scene,421037,6,0.5,edge,task,4,P10,0.40428038412487055,0.9545220840662406,0.2547684510151162,0.24318211281727664,0.16261725470119626,0.17137860744070788,False,False,P10,self,3.4223594092504666,8.431635273970363,9.099726222219351
1393,k6_supported_scene,421037,6,0.5,edge,task,4,P10,0.40428038412487055,0.9545220840662406,0.2547684510151162,0.24318211281727664,0.16261725470119626,0.17137860744070788,False,False,P01,diagonal,14.906487930907085,15.12031478277125,21.232694166411605
1393,k6_supported_scene,421037,6,0.5,edge,task,4,P10,0.40428038412487055,0.9545220840662406,0.2547684510151162,0.24318211281727664,0.16261725470119626,0.17137860744070788,False,False,P11,y_neighbor,13.54341280997876,16.744435996101263,21.536020230512147
1396,k6_supported_scene,421037,6,0.5,edge,task,5,P00,-1.254560045682388,1.1553883982335644,0.0773020062353932,0.08931384116455196,0.06486880042411389,0.0675271756719189,False,False,P00,self,5.777381959262524,-4.810198845480699,7.517722742711115
1396,k6_supported_scene,421037,6,0.5,edge,task,5,P00,-1.254560045682388,1.1553883982335644,0.0773020062353932,0.08931384116455196,0.06486880042411389,0.0675271756719189,False,False,P10,x_neighbor,-9.239230172842092,-44.78980481352104,45.73281086288124
1396,k6_supported_scene,421037,6,0.5,edge,task,5,P00,-1.254560045682388,1.1553883982335644,0.0773020062353932,0.08931384116455196,0.06486880042411389,0.0675271756719189,False,False,P01,y_neighbor,40.5521463167694,3.70446719801398,40.720997631662165
1396,k6_supported_scene,421037,6,0.5,edge,task,5,P00,-1.254560045682388,1.1553883982335644,0.0773020062353932,0.08931384116455196,0.06486880042411389,0.0675271756719189,False,False,P11,diagonal,57.77381554900592,-48.101986817455746,75.17722327192755
1399,k6_supported_scene,421037,6,0.5,interior,combined,-1,P11,6.065646401552015,0.4974136281675175,0.2739436884287929,0.13626332397495786,0.04963472336870797,0.059055502415424094,False,False,P00,diagonal,-32.27858246587658,-32.05429422613754,45.49048982306291
1399,k6_supported_scene,421037,6,0.5,interior,combined,-1,P11,6.065646401552015,0.4974136281675175,0.2739436884287929,0.13626332397495786,0.04963472336870797,0.059055502415424094,False,False,P10,y_neighbor,-0.0,-0.0,0.0
1399,k6_supported_scene,421037,6,0.5,interior,combined,-1,P11,6.065646401552015,0.4974136281675175,0.2739436884287929,0.13626332397495786,0.04963472336870797,0.059055502415424094,False,False,P01,x_neighbor,-39.7273345249889,10.51911898737089,41.09638637071198
1399,k6_supported_scene,421037,6,0.5,interior,combined,-1,P11,6.065646401552015,0.4974136281675175,0.2739436884287929,0.13626332397495786,0.04963472336870797,0.059055502415424094,False,False,P11,self,-2.4682186504894066,17.286788373749037,17.46210627574488
1402,k6_supported_scene,421037,6,0.5,interior,task,0,P00,9.002586971136084,0.35470772874768536,0.5257589513468174,0.18649076350099442,0.020231184853234968,0.03831175805745757,False,False,P00,self,-12.77295500045256,20.892273348396934,24.48745525994326
1402,k6_supported_scene,421037,6,0.5,interior,task,0,P00,9.002586971136084,0.35470772874768536,0.5257589513468174,0.18649076350099442,0.020231184853234968,0.03831175805745757,False,False,P10,x_neighbor,-0.0,0.0,0.0
1402,k6_supported_scene,421037,6,0.5,interior,task,0,P00,9.002586971136084,0.35470772874768536,0.5257589513468174,0.18649076350099442,0.020231184853234968,0.03831175805745757,False,False,P01,y_neighbor,24.49438830267924,14.97518809371597,28.70942905675071
1402,k6_supported_scene,421037,6,0.5,interior,task,0,P00,9.002586971136084,0.35470772874768536,0.5257589513468174,0.18649076350099442,0.020231184853234968,0.03831175805745757,False,False,P11,diagonal,14.241109781834075,-23.29368354375722,27.302104330160265
1405,k6_supported_scene,421037,6,0.5,interior,task,1,P11,8.102965723304848,0.39341572406021974,0.45197075744548365,0.1778124027944609,0.03488669986253748,0.05042973597295913,False,False,P00,diagonal,-18.517883422695448,-21.004161402402218,28.00155000486048
1405,k6_supported_scene,421037,6,0.5,interior,task,1,P11,8.102965723304848,0.39341572406021974,0.45197075744548365,0.1778124027944609,0.03488669986253748,0.05042973597295913,False,False,P10,y_neighbor,-0.0,-0.0,0.0
1405,k6_supported_scene,421037,6,0.5,interior,task,1,P11,8.102965723304848,0.39341572406021974,0.45197075744548365,0.1778124027944609,0.03488669986253748,0.05042973597295913,False,False,P01,x_neighbor,-31.58637833438809,10.81464602169374,33.386462299225975
1405,k6_supported_scene,421037,6,0.5,interior,task,1,P11,8.102965723304848,0.39341572406021974,0.45197075744548365,0.1778124027944609,0.03488669986253748,0.05042973597295913,False,False,P11,self,5.0698254389430915,21.488168448201545,22.078145602374285
1408,k6_supported_scene,421037,6,0.5,interior,task,2,P01,6.22750772067314,0.4882301711146766,0.4611834281483305,0.2251636640401126,0.07932465883277914,0.09518451383258447,False,False,P00,y_neighbor,-0.1373472616619486,18.54710016344516,18.54760870686983
1408,k6_supported_scene,421037,6,0.5,interior,task,2,P01,6.22750772067314,0.4882301711146766,0.4611834281483305,0.2251636640401126,0.07932465883277914,0.09518451383258447,False,False,P10,diagonal,-0.0,0.0,0.0
1408,k6_supported_scene,421037,6,0.5,interior,task,2,P01,6.22750772067314,0.4882301711146766,0.4611834281483305,0.2251636640401126,0.07932465883277914,0.09518451383258447,False,False,P01,self,-0.13174107734293897,17.79007525640266,17.79056304167829
1408,k6_supported_scene,421037,6,0.5,interior,task,2,P01,6.22750772067314,0.4882301711146766,0.4611834281483305,0.2251636640401126,0.07932465883277914,0.09518451383258447,False,False,P11,x_neighbor,-8.554453938565127,27.466396937316574,28.767718764359223
1411,k6_supported_scene,421037,6,0.5,interior,task,3,P01,9.344172855598282,0.3410290358569419,0.49568364080712385,0.16904251411451215,0.01229358373098266,0.02933988285873032,False,False,P00,y_neighbor,24.80296849144989,26.381182299552773,36.20986088774842
1411,k6_supported_scene,421037,6,0.5,interior,task,3,P01,9.344172855598282,0.3410290358569419,0.49568364080712385,0.16904251411451215,0.01229358373098266,0.02933988285873032,False,False,P10,diagonal,0.0,-0.0,0.0
1411,k6_supported_scene,421037,6,0.5,interior,task,3,P01,9.344172855598282,0.3410290358569419,0.49568364080712385,0.16904251411451215,0.01229358373098266,0.02933988285873032,False,False,P01,self,23.82009969037844,-9.01697512746587,25.46964840175273
1411,k6_supported_scene,421037,6,0.5,interior,task,3,P01,9.344172855598282,0.3410290358569419,0.49568364080712385,0.16904251411451215,0.01229358373098266,0.02933988285873032,False,False,P11,x_neighbor,-9.234252618680744,-24.394077541116044,26.083374791379935
1417,k6_supported_scene,421037,6,0.5,interior,task,5,P00,8.074617262967683,0.39470182716772295,0.6108671449396915,0.24111037826442647,0.04793722568706388,0.06894462480759889,False,False,P00,self,14.258516969994691,16.7620937684813,22.00620579943272
1417,k6_supported_scene,421037,6,0.5,interior,task,5,P00,8.074617262967683,0.39470182716772295,0.6108671449396915,0.24111037826442647,0.04793722568706388,0.06894462480759889,False,False,P10,x_neighbor,-0.0,0.0,0.0
1417,k6_supported_scene,421037,6,0.5,interior,task,5,P00,8.074617262967683,0.39470182716772295,0.6108671449396915,0.24111037826442647,0.04793722568706388,0.06894462480759889,False,False,P01,y_neighbor,13.656044189240319,16.05383621916952,21.07636591659965
1417,k6_supported_scene,421037,6,0.5,interior,task,5,P00,8.074617262967683,0.39470182716772295,0.6108671449396915,0.24111037826442647,0.04793722568706388,0.06894462480759889,False,False,P11,diagonal,19.087946240529163,-2.2206512559958558,19.216685033639056
1420,k6_supported_scene,421038,6,0.5,corner,combined,-1,P10,6.911066138782099,0.4512806300584585,0.5807603014750553,0.2620858747626033,0.07843334203588126,0.0984053826792739,False,False,P00,x_neighbor,-9.757964813897864,-2.1723430509573856,9.996847084971922
1420,k6_supported_scene,421038,6,0.5,corner,combined,-1,P10,6.911066138782099,0.4512806300584585,0.5807603014750553,0.2620858747626033,0.07843334203588126,0.0984053826792739,False,False,P10,self,2.5820130374063446,19.073227569972353,19.247202426879856
1420,k6_supported_scene,421038,6,0.5,corner,combined,-1,P10,6.911066138782099,0.4512806300584585,0.5807603014750553,0.2620858747626033,0.07843334203588126,0.0984053826792739,False,False,P01,diagonal,0.0,-0.0,0.0
1420,k6_supported_scene,421038,6,0.5,corner,combined,-1,P10,6.911066138782099,0.4512806300584585,0.5807603014750553,0.2620858747626033,0.07843334203588126,0.0984053826792739,False,False,P11,y_neighbor,21.62905100587162,12.654801800767105,25.059127200110034
1426,k6_supported_scene,421038,6,0.5,corner,task,1,P10,6.951723996917258,0.4491731628187017,0.4539219224415372,0.20388954557581065,0.06034683009605499,0.07595696574221311,False,False,P00,x_neighbor,-25.469211820550292,-1.0379677953391337,25.490353624542365
1426,k6_supported_scene,421038,6,0.5,corner,task,1,P10,6.951723996917258,0.4491731628187017,0.4539219224415372,0.20388954557581065,0.06034683009605499,0.07595696574221311,False,False,P10,self,-12.866097353920116,14.436161376082287,19.33750801930901
1426,k6_supported_scene,421038,6,0.5,corner,task,1,P10,6.951723996917258,0.4491731628187017,0.4539219224415372,0.20388954557581065,0.06034683009605499,0.07595696574221311,False,False,P01,diagonal,0.0,-0.0,0.0
1426,k6_supported_scene,421038,6,0.5,corner,task,1,P10,6.951723996917258,0.4491731628187017,0.4539219224415372,0.20388954557581065,0.06034683009605499,0.07595696574221311,False,False,P11,y_neighbor,27.856365326974675,3.8944977241827985,28.127285716071896
1429,k6_supported_scene,421038,6,0.5,corner,task,2,P10,8.735216986191686,0.36579616724146286,0.5564224957494031,0.20353721631206084,0.027580973519713614,0.046716049852892266,False,False,P00,x_neighbor,11.476620093340475,13.465171360906629,17.69247434774024
1429,k6_supported_scene,421038,6,0.5,corner,task,2,P10,8.735216986191686,0.36579616724146286,0.5564224957494031,0.20353721631206084,0.027580973519713614,0.046716049852892266,False,False,P10,self,7.314630364113624,22.590461513822447,23.7451630605289
1429,k6_supported_scene,421038,6,0.5,corner,task,2,P10,8.735216986191686,0.36579616724146286,0.5564224957494031,0.20353721631206084,0.027580973519713614,0.046716049852892266,False,False,P01,diagonal,0.0,-0.0,0.0
