trial,active_rl_min_db,total_rl_min_db,passive_rl_min_db,integrated_vs_target_max_abs_delta_s,joint_gate_pass
365,12.549023345526205,12.983082654777302,14.726657997151984,0.041289939308616824,1
366,12.415075037875422,13.029656303794647,14.872432595859031,0.0384430442824236,1
367,12.389031043001244,13.015245837678286,14.709569726719248,0.04079873860215217,1
368,12.455339209977481,13.049719870778196,14.760253444727766,0.04187398984273846,1
369,12.445992573477678,13.070460730803307,14.730901870953904,0.03889479011405353,1
370,12.509505354759437,13.030555013894585,14.756065300791693,0.04038071911452327,1
371,12.51190345259918,13.073421319875468,14.805231475528212,0.04092840171331342,1
372,12.493128310850128,13.027812576029408,14.697516349348362,0.041636156851455546,1
373,12.548796402193593,13.041761451331634,14.844314310599405,0.04049203916964415,1
374,12.510698023740453,13.046766347994666,14.844171108774146,0.03888129897710087,1
375,12.481254434374625,13.078156405027627,14.775834020453926,0.039728997226626685,1
376,12.521383268107453,13.045682239134598,14.752161275274505,0.038298864698716545,1
377,12.520677206453081,13.01271835831601,14.831300220508744,0.03946415021542547,1
378,12.497636938599934,13.086676100352854,14.880809470047891,0.03995090055283321,1
379,12.364867571358074,13.07097981682104,14.7110748696622,0.040262049775185785,1
380,12.436827956601032,13.09986558013029,14.761998227820976,0.03996038669253237,1
381,12.515852792395545,13.05849241601355,14.763738872257274,0.039677888362713416,1
382,12.573814192797927,13.057522073644712,14.782452633490138,0.03966961082046659,1
383,12.55938893622397,13.092880130895203,14.86570092980072,0.04019953317619836,1
384,12.560656214367595,13.072735388759911,14.800085016529962,0.038554287625409536,1
385,12.47666735366039,13.036274640680928,14.775871760321639,0.03845491749657444,1
386,12.535906060972703,13.046872788790463,14.817108773030267,0.038035263033940434,1
387,12.53966204322182,13.078979305225033,14.854655035089802,0.0406082445739514,1
388,12.461955647769166,13.062883755069834,14.731912868240546,0.039768147480342776,1
389,12.434613961731467,13.085797651181066,14.787503345470373,0.03785265513826936,1
390,12.398434301131713,13.07121750153369,14.742364867634969,0.03912422830133221,1
391,12.568475789960168,13.06873597946492,14.808487960435732,0.03875978592034553,1
392,12.43478914076983,13.113210429663283,14.821114002139383,0.03867039459555665,1
393,12.604472956872195,13.071672041606444,14.810231340461986,0.03961007637870927,1
394,12.350828085676328,13.033738789274752,14.788845838598908,0.03877041669828004,1
395,12.568365169639314,13.002587833253028,14.686455785800794,0.039377236298952054,1
396,12.57247200246806,13.035763221871159,14.84353830075992,0.03933072123466076,1
397,12.488861908913446,13.0509094447645,14.771919713442394,0.038290365490468686,1
398,12.515353204878483,13.031639329987195,14.783655945971068,0.03775266524215551,1
399,12.535593142397287,13.039293747498498,14.753191458493918,0.039525086964574456,1
400,12.490726677816049,13.03285283819484,14.844182765812395,0.03870203171012739,1
401,12.323428230508817,13.107977672733288,14.740731845533798,0.04045090185725215,1
402,12.61961884265472,13.085075044855667,14.841576052942722,0.040790591237433796,1
403,12.478733836521398,13.064025140942153,14.738023396836091,0.03829675573898494,1
404,12.547588209495009,13.043109727007371,14.769034052367509,0.03998841596562032,1
405,12.361428677921399,13.089545989436909,14.691644318060726,0.03903390583095169,1
406,12.478972870856055,13.076159066750165,14.739907065746598,0.039467529275264986,1
407,12.490173003832908,13.08841827435582,14.74252179377747,0.040045441424149765,1
408,12.55729507234713,13.053520675806238,14.801554640381676,0.03776395439944624,1
409,12.469057600474574,13.066892505808463,14.724696214255298,0.03922216353775512,1
410,12.459104370139451,13.078536079655706,14.770810726107213,0.03937607081024258,1
411,12.452944663830204,13.067933767059401,14.83560742784935,0.040717308556759806,1
412,12.486733594170541,13.042796156857978,14.775603725502325,0.03770416089110711,1
413,12.402350438560607,13.039208632557584,14.792750339111684,0.03818279132965541,1
414,12.475275472797872,13.07319347305689,14.715399451464224,0.039408147109683586,1
415,12.463594921889602,13.048073515860947,14.75658743856301,0.04077049339295697,1
416,12.622819595934862,13.09989620488908,14.872952735404592,0.0418587576090804,1
417,12.490017945981906,13.024154853441761,14.719432438357952,0.04020424993048001,1
418,12.476981955339511,13.046783595523921,14.7412110374162,0.03886931002764667,1
419,12.541998842033824,13.066279585854373,14.784458057232364,0.03907819682822692,1
420,12.528316865122456,13.02895576028676,14.77718803160549,0.03972938797135019,1
421,12.572681512361882,13.043567234173349,14.719735769213536,0.038338223098923735,1
422,12.411722977817943,13.066035091147212,14.704068989806586,0.04103663116134284,1
423,12.526061091878628,13.058433926356766,14.781905895649604,0.04006074135772949,1
424,12.40782350487735,13.063123435770489,14.676611580991292,0.04010978271321294,1
425,12.412248250488918,13.08970605365753,14.730283973039738,0.038873915892560215,1
426,12.370530325106522,13.092099717851042,14.698254061575538,0.040623711758996324,1
427,12.532853436970504,13.077416440867356,14.846392549414238,0.040252651853602495,1
428,12.455040613356267,13.096204098802662,14.767752626580538,0.03966440809305983,1
429,12.497114333282573,13.075284824930193,14.81288771122314,0.038809874789475306,1
430,12.388373789570837,13.086061196929181,14.697883818049002,0.041480129778213866,1
431,12.43516281921023,13.021541696352813,14.745213632323866,0.03922426494167882,1
432,12.520046087013082,13.048699821482238,14.773719017148526,0.0389562123695736,1
433,12.442665082361671,13.055053078494938,14.82042940644519,0.038737219451094054,1
434,12.357683077130721,13.061102444385046,14.744188463562676,0.03898425785059635,1
435,12.589041265849428,13.057484936348008,14.785800940496724,0.03905687387132663,1
436,12.515264382036031,13.078688371564269,14.740219499421992,0.03931990725990098,1
437,12.62123936904876,13.061141227890174,14.795657297088873,0.04101084224294495,1
438,12.486864155245058,13.069828130209027,14.768067389376181,0.0383680976968635,1
439,12.407921540290683,13.092227434436083,14.791482301971943,0.04130365368194659,1
440,12.525471116230287,13.062170407155353,14.744916066005015,0.03826398851256904,1
441,12.592053333307081,13.080561602381264,14.834538692828058,0.040940685004420156,1
442,12.554709399315199,13.053362757273241,14.784315836856338,0.04058572503228609,1
443,12.298032953657136,13.120018253548366,14.691004433049459,0.04034627166151868,1
444,12.36335312147959,13.080390650996117,14.734685705522828,0.03999645006265091,1
445,12.499759410556862,13.039760928987274,14.751835759776743,0.0379813256983484,1
446,12.48050101261229,13.027006694930122,14.700869261249238,0.03980168451947357,1
447,12.55951701510961,13.023734521390306,14.728911943770251,0.039383490676956956,1
448,12.55016628916799,13.047008164683014,14.819162856589347,0.04061817857801018,1
449,12.447035379397635,13.081844199688422,14.789607847394821,0.03779646283081246,1
450,12.56498343581896,13.042193846710688,14.767290587938414,0.041205350126069414,1
451,12.354108839941933,13.106014759676789,14.689613444314489,0.03926867120337941,1
452,12.535202005182704,13.055811347485779,14.741510197072143,0.038972666827474696,1
453,12.45684662702436,13.078805158256486,14.798873067820521,0.03986297795204838,1
454,12.462783683536058,13.086592252044877,14.704950149038964,0.0387018462581093,1
455,12.546575390704716,13.061645520225419,14.815011372956238,0.04038424794522356,1
456,12.508350547792721,13.083134410218696,14.844212483071376,0.038050923906152154,1
457,12.464365318204022,13.043968115417147,14.789307547712005,0.039994863899554374,1
458,12.510375769162057,13.004695140167657,14.807999075052216,0.03917479680278218,1
459,12.506156872281123,13.06310959268494,14.7209151339573,0.03836701401903678,1
460,12.449857507517677,13.060552110548493,14.756334808872717,0.03809059217497381,1
461,12.542386577164152,13.041815381210922,14.735076615379135,0.037935924384191355,1
462,12.472657901151305,13.058313848243625,14.76863688294311,0.038124890986558205,1
463,12.462453679932386,13.059068357000506,14.753869501834691,0.038356010445053206,1
464,12.522450588674863,13.023489963853638,14.750703870936954,0.04097941856917047,1
465,12.491853114120966,13.098352781524147,14.78164548981857,0.04001884374610732,1
466,12.440547514103958,13.016360494460459,14.657789643361024,0.04057337842894132,1
467,12.582394858494963,13.073920436692712,14.793181536303784,0.04024844159017051,1
468,12.50784377558219,13.094755531510575,14.88078945111698,0.03838262221633306,1
469,12.553380783306604,13.107993170065066,14.797301471393805,0.03974073526065809,1
470,12.410499983291816,13.063499104481245,14.757750552466609,0.04030584301446373,1
471,12.633250326124891,13.060306056626255,14.801165115810644,0.0390590132009303,1
472,12.570581282842138,13.088649186550963,14.81281352389887,0.03940651619049443,1
473,12.579473510913438,13.07791594784645,14.854450432211134,0.03858975347773032,1
474,12.525238912334322,13.036636828153007,14.745628158443099,0.03826403221446327,1
475,12.52637309933296,13.057506661964526,14.765357900373075,0.0417992415446636,1
476,12.486069461850452,13.078107903246076,14.76295659947338,0.03937866533851222,1
477,12.561846862238912,13.05514839613813,14.923431614527944,0.041189703647592855,1
478,12.563927191041227,13.06370430653271,14.751390291540591,0.040333753003491055,1
479,12.448150181678903,13.017543197973367,14.803714313753,0.038114372954759224,1
480,12.557145466688532,13.03020577746299,14.747983462048929,0.03979991646018537,1
481,12.384140741284355,13.049632511408234,14.737068854966866,0.039724475655223725,1
482,12.462507054800984,13.09542626567962,14.754423393278529,0.038610333708229756,1
483,12.480589650855718,13.039085346770808,14.780624106068998,0.03913874466778356,1
484,12.48337105536194,13.066235129373885,14.702232204316882,0.03857877692348696,1
485,12.542609495164267,13.088270116111133,14.861629966056045,0.039531341835275055,1
486,12.452999082555639,13.078200729134588,14.740747872886962,0.038386455173851114,1
487,12.57637024270485,13.039426157118339,14.780484890870394,0.03948109953365868,1
488,12.45500173975423,13.008855008239312,14.675538014308815,0.04078601926269708,1
489,12.317596876494443,13.035231163246763,14.696951783505787,0.040686093371390744,1
490,12.582316928435493,13.112389569009872,14.819110449919785,0.03977324400448532,1
491,12.508963436073135,13.048534145821316,14.798631803775022,0.04018443373999247,1
492,12.40764527096312,13.102659601734603,14.744340132783822,0.038918318442239995,1
493,12.43119948600448,13.067756787055764,14.842495465283614,0.03937605884790172,1
494,12.414839791149344,13.035499542132502,14.711347544118606,0.039500290084358056,1
495,12.383983605309439,13.053672460441941,14.768858707263021,0.03904969740155727,1
496,12.567368660876152,13.057031673751137,14.769671820111219,0.039866146718959404,1
497,12.38977988124848,13.02836939956478,14.795759175657917,0.038466472958836664,1
498,12.420817879627208,13.056572420097922,14.68206225503491,0.03963580637043752,1
499,12.521866171737006,13.057880593747571,14.74493177928232,0.042918425374008466,1
500,12.553317950552849,13.071158854407262,14.781707154715214,0.03995372005637926,1
501,12.560070642779742,13.04769374684555,14.700176293314811,0.0408839943451191,1
502,12.379460521398384,13.108388363685183,14.737264843552545,0.03859841455224467,1
503,12.498213636559237,13.051391771472518,14.714141036128769,0.03942252708045424,1
504,12.494313406909978,13.089335277650827,14.747987538728486,0.04013211108856144,1
505,12.366226587122197,13.084824534941106,14.735120338043268,0.03941684953751485,1
506,12.60686406516128,13.07558200246445,14.798142742824181,0.038841860705765,1
507,12.582048824048275,13.099721989902156,14.836294373248673,0.04070028802114626,1
508,12.471290889928959,13.033814846042784,14.794566572554364,0.03906040577159672,1
509,12.507588387419533,13.07478323717522,14.829841043864109,0.039061775616723755,1
510,12.477454983869345,13.077180301177089,14.815051733506643,0.03933345252498277,1
511,12.414305822550965,13.04485027517086,14.840154168165618,0.037801228956119405,1
512,12.417301341625988,13.101936729051813,14.799963305368191,0.04046268782325767,1
513,12.469052554706888,13.069734354668714,14.65310939176135,0.040598668665316924,1
514,12.401645451940661,13.074666104132382,14.746806621328572,0.04221174848184277,1
515,12.49330668464134,13.085257246620849,14.77866652492423,0.04105354832888996,1
516,12.469142051479952,13.000707895452424,14.667709281653401,0.0413294249543824,1
517,12.519721775036516,13.118373711641446,14.829729832852795,0.03954615104105614,1
518,12.418354422296822,13.050038315359718,14.759160484539557,0.03838459202776171,1
519,12.44573894808271,13.0275683020796,14.672987473964692,0.04039697143944401,1
520,12.531628744787076,13.062078795916868,14.794911435737571,0.03945145712129211,1
521,12.549543891933714,13.025510163189033,14.854413689702294,0.039111475549938955,1
522,12.55410569222689,13.055562463552793,14.778394799866312,0.03937211033758542,1
523,12.57112267690918,13.052134437979095,14.818268641360572,0.03781848781634799,1
524,12.507062866944189,13.032650773212723,14.775469926537028,0.039918365609443236,1
525,12.52305671348569,13.036279217534553,14.803404418915232,0.03920719054256563,1
526,12.457893080300764,13.063472806875815,14.713635529116127,0.040135913945804964,1
527,12.448480766765952,13.011675685802649,14.821012775828295,0.040284647047881636,1
528,12.460302963408274,13.052521418556275,14.668296758903157,0.04015816326061519,1
529,12.483530441096581,13.055121956574467,14.720338525320857,0.0389666046577175,1
530,12.586517701157163,13.04824464180625,14.831949589126108,0.038023679284075344,1
531,12.526250973511601,13.014126637890923,14.752094512798617,0.03857746644707057,1
532,12.441865101908757,13.078901140195729,14.729883503750989,0.03914111335233908,1
533,12.441948571169481,13.049299267104288,14.688042407491178,0.04042900580693466,1
534,12.498121974707676,13.074852562731355,14.779688896740375,0.038571321601082134,1
535,12.465112036486508,13.058649980891134,14.766138844729406,0.038536889722136786,1
536,12.506360052609216,13.023458058401285,14.781972284294625,0.03948982056313577,1
537,12.469836331124483,13.004834375726489,14.721165724223882,0.03985532341482054,1
538,12.593131077227023,13.065495949012753,14.825633846639077,0.03864931136971953,1
539,12.532424047196841,13.06705255947838,14.81983146126356,0.03792213022885389,1
540,12.525048837233818,13.040411506459035,14.843017354704163,0.03844740201532015,1
541,12.583871161169629,13.071207873779382,14.810074628906175,0.039756110127336076,1
542,12.459061414916148,13.03300890542232,14.752149386134686,0.03799036132069346,1
543,12.48337277490782,13.035477539397968,14.665260140680585,0.04021799574097082,1
544,12.54084521485211,13.055015105643118,14.88607265196931,0.03952935874146675,1
545,12.484968508760561,13.007202368333278,14.70060974396225,0.0395593453711817,1
546,12.413215828105113,13.079246613307578,14.657753803124072,0.04046430911088946,1
547,12.503123323278766,13.097776929589266,14.847412028454222,0.03820897946664249,1
548,12.54382454763377,13.043551086917507,14.768694008960514,0.03858695505207797,1
549,12.556684277071792,13.108496314747256,14.823855446320897,0.038761158140247255,1
550,12.567996505059902,13.073840393974901,14.817306254640513,0.04184753531777068,1
551,12.492738419502057,13.026383029907516,14.817478397587621,0.03833480613433854,1
552,12.499264387916798,13.072680010970792,14.869163294609448,0.039206042315914284,1
553,12.533669766454503,13.027589186173527,14.70468459120314,0.039086239665820165,1
554,12.503607708042864,13.106306375627064,14.838957911427608,0.038733923215960024,1
555,12.509470728587907,13.088194594514004,14.834652798671733,0.03901779577458338,1
556,12.546892518896716,13.058857498978469,14.846490368015587,0.04037996924806905,1
557,12.47861292908458,13.108531599206316,14.791222892378318,0.04049071784120893,1
558,12.5067447263734,13.02265602583285,14.743861271192385,0.03883710635354885,1
559,12.500533310560817,13.040581195380751,14.803607806191197,0.0394808364205802,1
560,12.547454142308714,13.055457364925253,14.827309785400288,0.04232391236929183,1
561,12.507991357951795,13.059604159373272,14.818249297209078,0.039221107633988166,1
562,12.490153327553795,13.118531852814597,14.821369334282421,0.04146691438621002,1
563,12.531329501064427,13.068103688248481,14.740448133224092,0.038725437450806095,1
564,12.52934932242564,13.035743803339173,14.669414586021238,0.03947542725453821,1
565,12.500597750447458,13.0515453590162,14.750035654860273,0.039367629111546044,1
566,12.45329569835924,13.08599283326107,14.779373104988398,0.038025212450428864,1
567,12.563501935530324,13.080626271029502,14.833953968805949,0.041303122451363035,1
568,12.419607880960688,13.030963179568866,14.863075729144455,0.04032481141194699,1
569,12.53877057203437,13.086830366851153,14.8655050272002,0.041192402788997995,1
570,12.442995353964184,13.07957753859694,14.82214437121111,0.03987574227339453,1
571,12.40751125645303,13.067813592899931,14.744051561114935,0.03844972120942463,1
572,12.544855354100752,13.069842219299666,14.717787269684878,0.039415880579591736,1
573,12.56936457214431,13.11293419561087,14.731851268560227,0.040984298573292104,1
574,12.490856705460791,13.03189333762049,14.715568841050825,0.039679223386965994,1
575,12.502871287593853,13.033913450933795,14.82092774071212,0.03927769639010941,1
576,12.463148601979555,13.088613897111367,14.77363304805894,0.0401506958877314,1
577,12.480434852298297,12.981445545768866,14.771781724163297,0.040113942309705025,1
578,12.579907684873117,13.051426067339317,14.828723523543239,0.04079029885766403,1
579,12.410081781103813,13.072909004630318,14.73036232808733,0.03957403779257187,1
580,12.533908084378865,13.101106687374669,14.8183970593156,0.03901909160502968,1
581,12.50984157976255,13.01945001659313,14.76773645125332,0.04256358763209515,1
582,12.552054494564956,13.054903644024897,14.844225845894519,0.03900448775404293,1
583,12.524032450566056,13.036850889808594,14.739376232364389,0.03836052404933396,1
584,12.495919913616714,13.006377133558988,14.739910238565967,0.03929769740571491,1
585,12.464420798947346,12.992065442487114,14.675664666159449,0.0400916336794958,1
586,12.477626098548964,13.051332092425785,14.7496734246635,0.038815778825020665,1
587,12.448038558140892,13.063508432887419,14.744158374775008,0.03980093374674786,1
588,12.537271892999598,13.065787736644175,14.825569619496628,0.039047753862098744,1
589,12.348333070862527,13.052148137540696,14.668779184205027,0.04106704300237509,1
590,12.442987409596764,13.076795333966562,14.74927054657356,0.03884217411897326,1
591,12.54968779434871,13.064626328065911,14.85295568758454,0.03927369820805175,1
592,12.547793556344974,13.072801512413825,14.847286937613148,0.038200157725965474,1
593,12.448951274603273,13.079092073296827,14.773002894043767,0.039649042209066086,1
594,12.577238689307116,13.049728207600397,14.797113134153939,0.03926624357062024,1
595,12.526529616585563,12.987424173844156,14.748084581273371,0.04041349338581148,1
596,12.393028360781495,13.031287838527131,14.658170704634202,0.04106769281573398,1
597,12.555127360974144,13.016551890573119,14.76701431439393,0.03835088582592869,1
598,12.566310946134841,13.077136653620675,14.82984416751316,0.04044574201034118,1
599,12.48259466745995,13.072848861663005,14.820748742189727,0.038249945041481645,1
600,12.381172481384148,13.07227385416159,14.776638203187911,0.03899485663595513,1
601,12.502160429690443,13.04001253866138,14.749736999571653,0.039954805086921584,1
602,12.428100157691066,13.072268746421734,14.738552389757595,0.03989452792811468,1
603,12.42274813785927,13.039227076426386,14.746845802491002,0.04119025605582299,1
604,12.484511273447874,13.040333106727612,14.764989073963452,0.03990058543460585,1
605,12.554742198279378,13.052850730838554,14.766673356447122,0.0390712159144309,1
606,12.525846443840575,13.047890945751702,14.762102272677671,0.038300653048149176,1
607,12.548919902930633,13.043051756878164,14.832526129606219,0.03954605316248604,1
608,12.488526124602824,13.116655644053361,14.749326166640213,0.03879602456653723,1
609,12.451801095737379,13.042174508998574,14.72016787685912,0.040641310584926565,1
610,12.431028214836864,13.006097871967322,14.809168758514616,0.03832498773103878,1
611,12.592256214050522,13.040932718651819,14.795608665157115,0.03884535054339418,1
612,12.430704964007873,13.049359549981109,14.722307949036903,0.039804980689927556,1
613,12.516280628133744,13.028461322731864,14.788754587455875,0.04024666805385668,1
614,12.595303786647598,13.080149529894403,14.798850565369829,0.042549199649258414,1
615,12.46922210690462,13.024886707384635,14.772823214000683,0.039504145443326255,1
616,12.582172358545217,13.05562213750152,14.825521969697533,0.0385478994110505,1
617,12.574505331681694,13.022003206982129,14.80872736075221,0.038913840530550504,1
618,12.54152488453915,13.04300647272388,14.866009156585696,0.03875330749670828,1
619,12.484584057391361,13.048728722225942,14.770758533083885,0.03864338853598045,1
620,12.468227212962708,13.055140293681012,14.792010962660584,0.03991741676909623,1
621,12.560179361766492,13.05757944737123,14.845018152675502,0.04020283723902944,1
622,12.545492893580866,13.062158167492164,14.752084739418372,0.04195678763347425,1
623,12.445835015347024,13.06901597484902,14.835300594740728,0.03808390082239485,1
624,12.575032187107169,13.040595550701973,14.776951263962907,0.038049346803423624,1
625,12.483209442960646,13.034910588795762,14.72429235045923,0.039270338085862035,1
626,12.501081794079674,13.052426176037919,14.755467325793433,0.03899415200450033,1
627,12.537183634783844,13.049877036870141,14.783943079928585,0.03806054716720405,1
628,12.47164701808947,13.055227231061847,14.82254420715726,0.04295613649507358,1
629,12.532556471265385,13.061591908349792,14.792689598339457,0.03915885577537272,1
630,12.419026921113659,13.050663944617122,14.6566663340328,0.04172810837247209,1
631,12.547627289548377,13.062908525713194,14.75902528450174,0.037710738107128196,1
632,12.448557827245805,13.05009865835316,14.665584977523402,0.039430978458435045,1
633,12.465076004790747,12.994415138583932,14.879498967941991,0.04196537478831602,1
634,12.437382640917509,13.04631880438488,14.851186600861636,0.03951922647050437,1
635,12.487584875781883,13.077968167443302,14.769657357172111,0.038031026442640566,1
636,12.50855377330584,13.04191593044715,14.70665698149925,0.0409314985480347,1
637,12.417724585860414,13.070182834448431,14.735258295226156,0.037906519502109805,1
638,12.567032523231774,13.047929107653014,14.736233195854515,0.03878060069307474,1
639,12.454533707452498,13.096593852881691,14.783723707305374,0.04114043328805854,1
640,12.386788108778488,13.074530079119969,14.679114731920675,0.03990409137859127,1
641,12.549660927681712,13.05983092433815,14.857107900443582,0.043281391508730095,1
642,12.549618713784142,13.053562613014734,14.778281415106004,0.03838928499187044,1
643,12.58684756345141,13.047312287507777,14.832589253157467,0.03829324971181998,1
644,12.449441289136459,13.010681971225164,14.818848871846122,0.038180139980465905,1
645,12.548681299501949,13.110849019679252,14.797012272814836,0.039909406833545984,1
646,12.505524054963297,13.008910411575581,14.796722634868644,0.04011274968861814,1
647,12.463687788926453,13.102145468851718,14.798043860203357,0.04064783151533694,1
648,12.48006769897678,13.092854158374687,14.755371779770709,0.039009570271911875,1
649,12.56018953287126,13.036543762216956,14.792583879154007,0.03852444777214956,1
650,12.391967296569904,13.062410808168455,14.79952275503612,0.03875406432573365,1
651,12.500951937504158,13.068120537113767,14.780281153760129,0.039218322913282755,1
652,12.516871757853565,13.09335475477538,14.805949480518155,0.039011726269367615,1
653,12.401325470760254,13.074145569064479,14.69262927897474,0.03925759525864269,1
654,12.536412201128437,13.076477173255325,14.736819069917992,0.039448272747795214,1
655,12.452277370313263,13.047998843827607,14.783244805657482,0.03768182191971305,1
656,12.501224724954955,13.088837047788587,14.760029711206608,0.03877244838618189,1
657,12.522777745456198,13.046816090984626,14.726937641782882,0.0391389381835036,1
658,12.416346180972734,13.078128067025702,14.742613484075457,0.040281059295390116,1
659,12.39372770876704,13.060431430191322,14.702796978361373,0.03990808165274318,1
660,12.476258964239559,13.063407946659133,14.709659429607933,0.03939115378818521,1
661,12.487676400818557,13.034248773692088,14.65071108037507,0.04063017368341693,1
662,12.465408189188913,13.047666401012217,14.753875241325368,0.04018279781903946,1
663,12.581671654648957,13.058851511248848,14.793711625589186,0.04027850129251595,1
664,12.516198988183548,13.029318236642887,14.719139251500248,0.039277634051030935,1
665,12.52507151902009,13.075875823336332,14.7820883145991,0.04165750714775587,1
666,12.485989944293683,13.08432859369029,14.78792197277043,0.03800184736079418,1
667,12.471597757093713,13.009724347869387,14.745719110510088,0.038420028558361755,1
668,12.49504326799771,13.048643428712598,14.833077020921866,0.038016488909548195,1
669,12.581684607102147,13.073915038521015,14.823365864932041,0.04120617549086793,1
670,12.550443040441069,13.015906075143208,14.773540735981294,0.040749043357523176,1
671,12.512650928068664,13.051536536943917,14.741730498410712,0.03891606516030637,1
672,12.45767788037256,13.050088392070831,14.732666871066574,0.03814177427321599,1
673,12.51479189010259,13.041627337347164,14.781715031253952,0.04114746896448667,1
674,12.463705926808274,13.02464383618629,14.691895546319646,0.039795414680427396,1
675,12.47032614274363,13.0494426035174,14.734699137726698,0.04059724440227851,1
676,12.552314119840043,13.080279049748484,14.823981917339015,0.038468745582489625,1
677,12.519625834960422,13.06462353523709,14.754263498725992,0.03855394270272458,1
678,12.514083641300095,13.030901836285146,14.744908028883625,0.038205813907383805,1
679,12.525815043329443,13.045654941685358,14.852240798796574,0.041005031534483184,1
680,12.41933127796778,13.03190655178096,14.674742572700225,0.039392676646182366,1
681,12.44230014858677,13.079250149748793,14.84826665400017,0.03962076589093758,1
682,12.54799911931155,13.053301274159558,14.829162980653457,0.037916365602267424,1
683,12.536769717537549,13.035895576651058,14.856545849789168,0.04035971033070846,1
684,12.52390621129633,13.047407992984038,14.786385355910186,0.040876725868993505,1
685,12.558617638835265,13.07858558450744,14.815139258600063,0.03937448130507229,1
686,12.430654902449225,13.06622241709518,14.68056445768408,0.040305414728094555,1
687,12.499867059474777,13.063123247813946,14.848473147795477,0.03830615446488544,1
688,12.425347264271196,13.047039325490111,14.733149014691465,0.03940189008353649,1
689,12.484107581411763,13.052528677670153,14.664765922510504,0.039544230012740385,1
690,12.392852323032962,13.072331986629557,14.743956770363324,0.03865790714872565,1
691,12.461384895349077,13.03780553298366,14.935704451981664,0.041710323172570785,1
692,12.515022769188668,13.075756132218538,14.804542789203063,0.038864595536396096,1
693,12.454099940348588,13.03629468424301,14.724163387366161,0.03946585091361564,1
694,12.35097082659095,13.071775730817512,14.723610442363992,0.039356264323325826,1
695,12.4251160507724,13.07374964829566,14.705133605697947,0.041577335339288236,1
696,12.473790451727233,13.090813680520284,14.844401363657944,0.04083942670248308,1
697,12.456111368541379,13.030039619941814,14.666739674614428,0.04164187767331622,1
698,12.518858516856495,13.018266543374121,14.71588210655147,0.0418896596987551,1
699,12.465315421090663,13.096049376990027,14.785710517457558,0.039265968414961105,1
700,12.60969109201066,13.073808877923582,14.8060517826407,0.03930590402306183,1
701,12.458075846989017,13.041941337412302,14.789763767127937,0.04159829631284918,1
702,12.41862719142068,13.024002572439342,14.72047448132588,0.03971117016090703,1
703,12.576691253981398,13.08093328640722,14.7802364795577,0.041526749197752746,1
704,12.413653401912953,13.063646380999208,14.703023463896434,0.039458271925467595,1
705,12.52473441407213,13.035269444110483,14.735300758196043,0.038405923416275654,1
706,12.364532081060243,13.061636485004584,14.66858497756152,0.03970050632107268,1
707,12.502457285304256,13.039528335874223,14.872727364011759,0.04109244633029874,1
708,12.492230505171328,13.048957345289951,14.922236893269723,0.04104897625245115,1
709,12.446042711565763,13.084068992902191,14.788431298619964,0.037849972249492804,1
710,12.466935027139733,13.057942035530912,14.752837924541174,0.03881855194195121,1
711,12.420964463576897,13.0183885722356,14.718027530338887,0.04190791619728335,1
712,12.562770770098094,13.047552517127958,14.740881240882885,0.040621251756194444,1
713,12.4467346795943,13.071778109658931,14.814503662339025,0.03779355763054534,1
714,12.53028418569762,13.029522603761063,14.717738246739307,0.04038023888969462,1
715,12.483702351437573,13.056318861039847,14.78288272199708,0.04219461919188197,1
716,12.478018403387383,13.08616893668184,14.80093974679432,0.0410856585856143,1
717,12.498299025661348,13.03965808039641,14.802517915805925,0.03841639509991125,1
718,12.491822150839539,13.029678495132426,14.87040570917182,0.038386809658802194,1
719,12.372337792267633,13.137749229827097,14.750580631452676,0.038896305531422266,1
720,12.535727460180668,13.048182867794175,14.790427479875792,0.038354351933886414,1
721,12.504694115113448,13.121653810481702,14.844490110297848,0.03821229880272495,1
722,12.409960890116203,13.10578076932855,14.706557188616195,0.03903326936074028,1
723,12.441277690732965,13.10116966770014,14.741282357645865,0.04015033883339791,1
724,12.462467111139311,13.064429611801065,14.7429535572706,0.0376331818680551,1
725,12.507911629481846,13.036501889912532,14.776360988488467,0.038658253676979164,1
726,12.553174843484063,13.018235394629114,14.73126181855585,0.039097416071144094,1
727,12.429205996527626,13.078892314600012,14.790440563128904,0.0423993941489962,1
728,12.564403346764404,13.059493725046838,14.851280409512661,0.04133680919508167,1
729,12.383475047483504,13.036045114640999,14.73398263602206,0.0400352960165707,1
730,12.493782323014369,13.060447623155795,14.779441199939967,0.03884456205346902,1
731,12.547496576043129,13.071698536978445,14.725493169549784,0.04257409562917573,1
732,12.560994960973362,13.076719114527883,14.862193443942855,0.03870460993960268,1
733,12.534395483490162,13.055959345384673,14.787378406273035,0.04098637782555049,1
734,12.536489340410943,13.041955453171488,14.708362322867877,0.039740430415415834,1
735,12.567602328083606,13.02685193798367,14.786653944509327,0.03901763606614972,1
736,12.517315890456066,13.059311207589603,14.782769521346452,0.04131853584798076,1
737,12.54892101926009,13.07530595234013,14.74845503683522,0.03872758889201079,1
738,12.533565794089343,13.025212145898603,14.687465173404767,0.039301228224586024,1
739,12.559419195480103,13.017520203026017,14.711681799345005,0.040541216799088474,1
740,12.541463248084295,13.043600046399593,14.810477362296275,0.0385403040227973,1
